ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2021-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,8
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלכליות,עבירות פיסקליות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,6
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי הרכוש,גניבות אחרות,9
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי הרכוש,גניבת אופניים,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי הרכוש,גניבת חלקי רכב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,9
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי הרכוש,החזקת כלי פריצה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי הרכוש,החזקת רכוש גנוב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות מרמה,זיוף מסמכים והפצתם,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות מרמה,שאר עבירות מרמה,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,26
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות נגד גוף,חבלה גופנית חמורה,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות נגד גוף,תקיפת עובדי צבור בתפקיד,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות סדר ציבורי,איומים,14
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות סדר ציבורי,"מטרד, רעש וחסימת דרך",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות תנועה,עבירות טכניות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,עבירות תנועה,שכרות,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q1,קבוצת כל השאר,סטיסטי כל השאר,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות בטחון,עבירות אחרות כלפי בטחון,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות כלכליות,עבירות פיסקליות,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות כלפי הרכוש,גניבות אחרות,5
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות כלפי הרכוש,גניבת אופניים,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות כלפי הרכוש,גניבת חלקי רכב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,18
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,29
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות נגד גוף,חבלה גופנית חמורה,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות סדר ציבורי,איומים,18
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות סדר ציבורי,הסגות גבול,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות סדר ציבורי,משחקים אסורים והימורים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,7
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות סדר ציבורי,קטטות והפרעות ברחובות,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות סדר ציבורי,תקיפת והכשלת שוטר,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,עבירות תנועה,אחרים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q2,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלכליות,עבירות פיסקליות,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,6
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי הרכוש,גניבה מתוך רכב,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי הרכוש,גניבות אחרות,12
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי הרכוש,גניבת אופניים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי הרכוש,גניבת חלקי רכב,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,10
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי הרכוש,החזקת רכוש גנוב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי הרכוש,התפרצות לבית דירה,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות כלפי הרכוש,שוד,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,15
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות נגד גוף,חבלה גופנית חמורה,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות נגד גוף,רשלנות ופחזות פלילית,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות סדר ציבורי,איומים,16
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,6
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות סדר ציבורי,קטטות והפרעות ברחובות,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות סדר ציבורי,תקיפת והכשלת שוטר,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות תנועה,אחרים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות תנועה,עבירות טכניות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,עבירות תנועה,שכרות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q3,קבוצת כל השאר,סטיסטי כל השאר,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,5
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי הרכוש,גניבות אחרות,7
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי הרכוש,גניבת אופניים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי הרכוש,גניבת חלקי רכב,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,14
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי הרכוש,התפרצות לבית דירה,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי הרכוש,עבירות נגד המחשב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי הרכוש,קבלת רכוש גנוב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי הרכוש,שוד בנסיבות חמורות,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות כלפי הרכוש,תקיפה לשם גניבה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,27
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות נגד גוף,חבלה גופנית חמורה,5
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות נגד גוף,רשלנות ופחזות פלילית,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות סדר ציבורי,איומים,13
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות סדר ציבורי,משחקים אסורים והימורים,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,5
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות סדר ציבורי,קטטות והפרעות ברחובות,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות תנועה,אחרים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,עבירות תנועה,עבירות טכניות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2022-Q4,קבוצת כל השאר,סטיסטי כל השאר,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות כלפי הרכוש,גניבות אחרות,15
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,6
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות נגד אדם,נסיון לרצח,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,16
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות נגד גוף,אחר - כלפי גוף אדם,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות סדר ציבורי,איומים,11
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,6
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,עבירות סדר ציבורי,קטטות והפרעות ברחובות,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000031.0,2023-Q1,קבוצת כל השאר,סטיסטי כל השאר,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q1,עבירות כלפי המוסר,"גידול,ייצור והפקת-סמים",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q1,עבירות כלפי הרכוש,גניבות אחרות,4
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q1,עבירות כלפי הרכוש,עבירות נגד המחשב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q1,עבירות סדר ציבורי,איומים,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q1,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q1,עבירות סדר ציבורי,משחקים אסורים והימורים,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q2,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q2,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q2,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q2,עבירות כלפי הרכוש,גניבות אחרות,3
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q2,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q2,עבירות סדר ציבורי,איומים,2
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז דרומי,מרחב אילת דרום,מרחב אילת דרום,אילת,26000032.0,2018-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
