ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות כלפי המוסר,"גידול,ייצור והפקת-סמים",1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,4
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות מרמה,עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות סדר ציבורי,איומים,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות סדר ציבורי,הכשלת עובד ציבור,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q1,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q2,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q2,עבירות מרמה,מרמה ועושק,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q2,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q2,עבירות סדר ציבורי,איומים,15
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q2,עבירות סדר ציבורי,הסגות גבול,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q2,קבוצת כל השאר,סטיסטי כל השאר,9
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,סעיפי הגדרה,סעיפי הגדרה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות בטחון,ידוי אבנים,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות בטחון,עבירות אחרות כלפי בטחון,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות כלפי הרכוש,גניבת אופניים,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,7
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות נגד גוף,חבלה גופנית חמורה,4
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות נגד גוף,תקיפת עובדי צבור בתפקיד,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות סדר ציבורי,איומים,8
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות סדר ציבורי,הסגות גבול,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,4
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,עבירות סדר ציבורי,פגיעה בפרטיות,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q3,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q4,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q4,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q4,עבירות סדר ציבורי,איומים,7
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2021-Q4,קבוצת כל השאר,סטיסטי כל השאר,5
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות כלפי הרכוש,גניבות אחרות,5
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות כלפי הרכוש,עבירות כלפי הרכוש,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,9
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות סדר ציבורי,איומים,7
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות כלכליות,עבירות פיסקליות,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות כלפי המוסר,"גידול,ייצור והפקת-סמים",1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות כלפי הרכוש,גניבות אחרות,5
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,6
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות מרמה,מרמה ועושק,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות נגד גוף,חבלה גופנית חמורה,5
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות סדר ציבורי,איומים,11
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות סדר ציבורי,הסגות גבול,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,עבירות סדר ציבורי,תקיפת והכשלת שוטר,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q2,קבוצת כל השאר,סטיסטי כל השאר,11
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q3,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q3,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q3,עבירות סדר ציבורי,איומים,7
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q3,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q3,קבוצת כל השאר,סטיסטי כל השאר,10
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות כלפי המוסר,"גידול,ייצור והפקת-סמים",1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות כלפי הרכוש,גניבות אחרות,4
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות מרמה,מרמה ועושק,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,9
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות סדר ציבורי,איומים,6
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,5
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2022-Q4,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,,,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,עבירות נגד גוף,תקיפת עובדי צבור בתפקיד,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,עבירות סדר ציבורי,איומים,5
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,עבירות תנועה,עבירות טכניות,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700003.0,2023-Q1,קבוצת כל השאר,סטיסטי כל השאר,8
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q1,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,4
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q1,עבירות סדר ציבורי,איומים,5
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q1,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q1,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,עבירות כלפי המוסר,"גידול,ייצור והפקת-סמים",1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,4
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q2,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,6
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q3,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,4
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q3,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q3,עבירות סדר ציבורי,איומים,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q4,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q4,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",1
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,3
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q4,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,5
תיקים באזור סטטיסטי,מחוז שי,מרחב שומרון שי,תחנת אריאל מרחב שומרון,אריאל,35700004.0,2018-Q4,עבירות כלפי הרכוש,הצתה,1
