ArealAttributionType,PoliceDistrict,PoliceMerhav,PoliceStation,Settlement_Council,StatArea,Quarter,StatisticCrimeGroup,StatisticCrimeType,TikimSum
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2022-Q4,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2022-Q4,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2022-Q4,עבירות סדר ציבורי,קטטות והפרעות ברחובות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2022-Q4,קבוצת כל השאר,סטיסטי כל השאר,5
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2023-Q1,עבירות כלפי המוסר,"סחר,יבוא ויצוא סמים",2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2023-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2023-Q1,עבירות כלפי הרכוש,גניבות אחרות,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2023-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2023-Q1,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2023-Q1,עבירות מרמה,שאר עבירות מרמה,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2023-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390021.0,2023-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,5
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,עבירות מין,הטרדה מינית,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,6
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,עבירות סדר ציבורי,איומים,7
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q1,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,עבירות כלפי המוסר,שמוש בסמים מסוכנים,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,עבירות כלפי הרכוש,גניבה מתוך רכב,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,עבירות כלפי הרכוש,גניבת חלקי רכב,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,עבירות כלפי הרכוש,הצתה,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,עבירות סדר ציבורי,איומים,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q2,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות כלפי המוסר,"גידול,ייצור והפקת-סמים",1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות מרמה,זיוף מסמכים והפצתם,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות סדר ציבורי,איומים,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q3,קבוצת כל השאר,סטיסטי כל השאר,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות כלפי הרכוש,"גניבה ע""י עובד צבור",1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות כלפי הרכוש,גניבות אחרות,4
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות כלפי הרכוש,החזקת רכוש גנוב,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות סדר ציבורי,איומים,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות תנועה,אי נקיטת אמצעי בטיחות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2018-Q4,עבירות תנועה,עבירות טכניות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q1,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q1,עבירות כלפי הרכוש,גניבות אחרות,4
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q1,עבירות כלפי הרכוש,גניבות חקלאיות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,4
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q1,עבירות סדר ציבורי,איומים,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות כלפי המוסר,החזקת סמים שלא לצריכה עצמית,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,6
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות כלפי הרכוש,התפרצות לבית דירה,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות כלפי הרכוש,סחיטה,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות מרמה,זיוף מסמכים והפצתם,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות סדר ציבורי,איומים,4
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות סדר ציבורי,הסגות גבול,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות סדר ציבורי,עבירות הנוגעות לנחלת משפט,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q2,קבוצת כל השאר,סטיסטי כל השאר,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q3,עבירות כלפי הרכוש,גניבות אחרות,4
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,5
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q3,עבירות כלפי הרכוש,הצתה,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q3,עבירות כלפי הרכוש,התפרצות לבתי עסק ומוסדות,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q3,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q3,עבירות מרמה,משיכת שיק ללא כסוי,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,6
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q3,עבירות סדר ציבורי,איומים,8
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q3,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q4,עבירות כלפי הרכוש,גניבות אחרות,4
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,5
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q4,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q4,עבירות סדר ציבורי,איומים,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q4,עבירות סדר ציבורי,הסגות גבול,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2019-Q4,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q1,עבירות כלכליות,עבירות על פקוח כלכלי,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q1,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q1,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q1,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q1,עבירות נגד גוף,רשלנות ופחזות פלילית,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q1,עבירות סדר ציבורי,איומים,6
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q1,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q1,קבוצת כל השאר,סטיסטי כל השאר,8
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q2,עבירות כלפי הרכוש,גניבות אחרות,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q2,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,4
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q2,עבירות כלפי הרכוש,שוד,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q2,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,4
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q2,עבירות סדר ציבורי,איומים,6
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q2,עבירות סדר ציבורי,קטטות והפרעות ברחובות,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q2,עבירות סדר ציבורי,תקיפת והכשלת שוטר,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q3,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q3,עבירות כלפי הרכוש,גניבות אחרות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q3,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q3,עבירות מרמה,מרמה ועושק,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q3,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q3,עבירות נגד גוף,חבלה גופנית חמורה,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q3,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q3,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q3,קבוצת כל השאר,סטיסטי כל השאר,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q4,עבירות כלפי המוסר,שמוש בסמים מסוכנים,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q4,עבירות כלפי הרכוש,גניבות אחרות,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q4,עבירות כלפי הרכוש,גרימת נזק לרכוש בזדון,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q4,עבירות מרמה,עבירות הנוגעות לכרטיסי חיוב,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q4,עבירות סדר ציבורי,איומים,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q4,עבירות סדר ציבורי,הסגות גבול,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q4,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q4,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,3
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2020-Q4,עבירות סדר ציבורי,פגיעה בפרטיות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2021-Q1,עבירות כלפי המוסר,פרסום דברי תועבה,2
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2021-Q1,עבירות כלפי הרכוש,גניבה שמוש רכב ללא רשות,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2021-Q1,עבירות כלפי הרכוש,התפרצות לבית דירה,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2021-Q1,עבירות נגד גוף,(תקיפה (למעט עובדי ציבור,5
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2021-Q1,עבירות סדר ציבורי,איומים,4
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2021-Q1,עבירות סדר ציבורי,עבירות נגד הסדר הצבורי,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2021-Q1,עבירות סדר ציבורי,עבירות על חוק הכניסה לישראל,1
תיקים באזור סטטיסטי,מחוז צפון,מרחב גליל צפון,תחנת כרמיאל גליל צפון,כרמיאל,11390022.0,2021-Q2,עבירות בטחון,עבירות אחרות כלפי בטחון,1
